,w1,w2,freq,w1_freq,w1_ratio,w2_freq,w2_ratio,jaccard
2677,素地,身の回り,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2920,形,物,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2919,形,理科,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1119,整理,有用,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2698,年間,着実,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2743,y=ax^2,境,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2652,素地,経験,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1129,実験,観察,4,8,0.043243243243243246,4,0.021621621621621623,0.5
1134,有用,記録,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1141,手段,有用,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2643,困難,機関,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1061,増加,減少,2,4,0.021621621621621623,2,0.010810810810810811,0.5
1160,全体,視覚,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1048,イメージ,増加,2,2,0.010810810810810811,4,0.021621621621621623,0.5
1274,内容,既習,2,4,0.021621621621621623,2,0.010810810810810811,0.5
956,正の数,負の数,5,6,0.032432432432432434,9,0.04864864864864865,0.5
2838,数値,見方,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2870,役割,数値,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1161,視覚,連続,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2640,困難,料金,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1165,把握,視覚,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2636,交通,困難,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2662,態度,素地,1,1,0.005405405405405406,2,0.010810810810810811,0.5
302,確認,身近,1,1,0.005405405405405406,2,0.010810810810810811,0.5
299,段階,身近,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2918,形,目,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2624,機関,物,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1188,有用,簡潔,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2576,仕組み,困難,1,1,0.005405405405405406,2,0.010810810810810811,0.5
576,商,比,2,3,0.016216216216216217,3,0.016216216216216217,0.5
1301,r,周の長さ,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1302,l,r,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2343,工夫,比較,2,2,0.010810810810810811,4,0.021621621621621623,0.5
1985,b,y軸,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2342,工夫,結果,2,2,0.010810810810810811,4,0.021621621621621623,0.5
1986,b,x=0,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2334,予測,活動,3,6,0.032432432432432434,3,0.016216216216216217,0.5
2324,お,原因,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2321,お,工夫,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2313,検討,活動,2,3,0.016216216216216217,3,0.016216216216216217,0.5
2298,原因,手立て,2,2,0.010810810810810811,4,0.021621621621621623,0.5
2295,工夫,手立て,2,2,0.010810810810810811,4,0.021621621621621623,0.5
2259,お,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1989,y軸,交点,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2251,根拠,温度,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2221,データ,加熱,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2213,データ,一直線,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2207,加熱,水温,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2206,一直線,水温,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2190,データ,熱量,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1990,x=0,交点,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2186,水温,熱量,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2019,存在,社会,1,1,0.005405405405405406,2,0.010810810810810811,0.5
539,3倍,量,2,4,0.021621621621621623,2,0.010810810810810811,0.5
2149,作成,水温,1,1,0.005405405405405406,2,0.010810810810810811,0.5
585,対比,通り,1,1,0.005405405405405406,2,0.010810810810810811,0.5
553,1/3倍,3倍,2,2,0.010810810810810811,4,0.021621621621621623,0.5
557,1/2倍,3倍,2,2,0.010810810810810811,4,0.021621621621621623,0.5
2135,時間,水,2,3,0.016216216216216217,3,0.016216216216216217,0.5
2356,原因,結果,2,2,0.010810810810810811,4,0.021621621621621623,0.5
2357,原因,比較,2,2,0.010810810810810811,4,0.021621621621621623,0.5
2363,n,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2388,多角形,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2569,仕組み,物,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2478,社会,豊か,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2475,既習,豊か,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2474,実感,豊か,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1311,l=2πr,r,1,1,0.005405405405405406,2,0.010810810810810811,0.5
755,一意的,数直線,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2463,素地,豊か,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2454,広がり,豊か,1,2,0.010810810810810811,1,0.005405405405405406,0.5
738,O,数直線,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2100,操作,根拠,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1413,厳密,結論,1,2,0.010810810810810811,1,0.005405405405405406,0.5
696,数直線,軸,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1562,現実,長さ,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1967,y座標,交点,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2387,内角,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2385,頂点,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1684,ax+by+c=0,条件,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2384,n角形,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2383,三角形,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1700,対象,条件,1,2,0.010810810810810811,1,0.005405405405405406,0.5
1721,ax+by+c=0,b≠0,1,2,0.010810810810810811,1,0.005405405405405406,0.5
626,y=a/x,y=ax,2,3,0.016216216216216217,3,0.016216216216216217,0.5
2373,図形,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1920,傾き,負,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1930,正,負,1,1,0.005405405405405406,2,0.010810810810810811,0.5
1966,b,y座標,1,2,0.010810810810810811,1,0.005405405405405406,0.5
727,数直線,直交,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2386,和,領域,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3199,スピード,制動距離,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3387,4倍,数値,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2975,パラボラアンテナ,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2974,斜面,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2972,身近,運動,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3473,他者,自分,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2971,パラボラアンテナ,身近,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2970,斜面,身近,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3120,制動距離,速度,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2963,噴水,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
249,初期,身近,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2962,噴水,身近,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2961,制動距離,運動,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2960,パラボラアンテナ,制動距離,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2959,制動距離,斜面,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3121,データ,速度,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2954,物,運動,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3378,4倍,r,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3359,4倍,S=πr^2,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3380,4倍,S,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2953,パラボラアンテナ,物,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2976,車,運動,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3296,原因,食い違い,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3294,工夫,食い違い,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3089,時速,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3375,数値,面積比,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3431,場面,意図,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3246,データ,停止距離,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3065,見当,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3368,S,面積比,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3078,制動距離,見当,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3079,データ,見当,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3088,車,速度,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3260,付け,制動距離,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3102,付け,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3090,理由,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3454,他者,意図,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3092,放物線,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3267,データ,付け,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3366,r,面積比,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3093,スピード,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3245,停止距離,制動距離,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3098,停止距離,車,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3358,S=πr^2,面積比,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2955,制動距離,噴水,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2952,斜面,物,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3498,他者,体験,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2944,斜面,理科,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3184,データ,放物線,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3317,体積,場面,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3348,S,相似比,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3331,r,公式,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2941,噴水,理科,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3346,r,相似比,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3343,S=πr^2,相似比,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3333,S,公式,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3340,公式,数値,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2938,目,運動,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2937,パラボラアンテナ,目,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2936,斜面,目,1,1,0.005405405405405406,2,0.010810810810810811,0.5
2932,噴水,目,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3200,スピード,データ,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3183,制動距離,放物線,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3328,S=πr^2,公式,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2945,パラボラアンテナ,理科,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3160,データ,理由,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3355,数値,相似比,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2948,噴水,物,1,1,0.005405405405405406,2,0.010810810810810811,0.5
267,例,身近,1,1,0.005405405405405406,2,0.010810810810810811,0.5
3140,制動距離,時速,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3141,データ,時速,1,2,0.010810810810810811,1,0.005405405405405406,0.5
3159,制動距離,理由,1,2,0.010810810810810811,1,0.005405405405405406,0.5
2946,理科,運動,1,2,0.010810810810810811,1,0.005405405405405406,0.5
20,式,表,32,56,0.3027027027027027,43,0.23243243243243245,0.47761194029850745
604,拡張,負の数,5,7,0.03783783783783784,9,0.04864864864864865,0.45454545454545453
30,対応,数量,24,38,0.20540540540540542,39,0.21081081081081082,0.4528301886792453
33,変化,数量,22,32,0.17297297297297298,39,0.21081081081081082,0.4489795918367347
21,グラフ,式,34,55,0.2972972972972973,56,0.3027027027027027,0.44155844155844154
48,グラフ,特徴,26,55,0.2972972972972973,30,0.16216216216216217,0.4406779661016949
