,w1,w2,freq,w1_freq,w1_ratio,w2_freq,w2_ratio,jaccard
2418,n,n角形,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5949,定数倍,差,4,4,0.01092896174863388,4,0.01092896174863388,1.0
2415,n角形,多角形,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2763,具合,絶対値,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5538,余弦,正接,3,3,0.00819672131147541,3,0.00819672131147541,1.0
5537,余弦,正弦,3,3,0.00819672131147541,3,0.00819672131147541,1.0
5387,%,体内残量,2,2,0.00546448087431694,2,0.00546448087431694,1.0
5368,地震,尺度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5370,尺度,星,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5371,マグニチュード,尺度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5372,デシベル,地震,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5373,地震,星,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5374,マグニチュード,地震,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5375,デシベル,星,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5376,デシベル,マグニチュード,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5377,マグニチュード,星,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5379,80,薬,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5389,50,体内残量,2,2,0.00546448087431694,2,0.00546448087431694,1.0
2772,方向,符号,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5401,%,50,2,2,0.00546448087431694,2,0.00546448087431694,1.0
2902,パラボラアンテナ,運動,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2900,パラボラアンテナ,噴水,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5459,有効,片対数方眼紙,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5461,吟味,有効,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5464,吟味,片対数方眼紙,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2848,役割,見方,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2780,具合,符号,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5523,2倍角の公式,合成,2,2,0.00546448087431694,2,0.00546448087431694,1.0
2774,具合,方向,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5261,減衰,自然現象,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5260,生成,自然現象,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5259,崩壊,自然現象,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5257,放射性物質,自然現象,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4653,B,販売,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3280,時速,見当,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4659,B,原料,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4660,B,製品,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4662,B,利益,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4663,B,線形計画法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4665,A,B,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4666,使用限度量,販売,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3242,停止距離,速度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4672,使用限度量,原料,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4673,使用限度量,製品,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3239,停止距離,時速,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4675,使用限度量,利益,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3238,停止距離,見当,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4676,使用限度量,線形計画法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4678,A,使用限度量,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3223,理由,速度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3220,時速,理由,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4684,原料,販売,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3219,理由,見当,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4685,製品,販売,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3212,停止距離,理由,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4687,利益,販売,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3283,見当,速度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4652,B,使用限度量,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3286,時速,速度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4057,構成,要素,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3748,x=p,帰納的,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3747,x=p,y=a(x-p)^2+q,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3864,ax^2+bx+c=0,x座標,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3865,ax^2+bx+c=0,共有点,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3868,x座標,共有点,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3988,.,変換,1,1,0.00273224043715847,1,0.00273224043715847,1.0
720,O,直交,2,2,0.00546448087431694,2,0.00546448087431694,1.0
4030,外分,線分,3,3,0.00819672131147541,3,0.00819672131147541,1.0
4032,内分,外分,3,3,0.00819672131147541,3,0.00819672131147541,1.0
4034,内分,線分,3,3,0.00819672131147541,3,0.00819672131147541,1.0
3520,最大値,最小値,5,5,0.01366120218579235,5,0.01366120218579235,1.0
4586,変更,検証,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3500,体験,自分,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3411,公式,相似比,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3394,相似比,面積比,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3393,公式,面積比,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4462,垂直,平行,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3355,4倍,相似比,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3350,4倍,面積比,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4535,三平方の定理,中線定理,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4573,予想,検証,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4575,予想,変更,1,1,0.00273224043715847,1,0.00273224043715847,1.0
537,1/2倍,1/3倍,2,2,0.00546448087431694,2,0.00546448087431694,1.0
4688,線形計画法,販売,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4690,A,販売,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5125,1<log_2(3)<2,2^1=2,1,1,0.00273224043715847,1,0.00273224043715847,1.0
915,能率,電卓,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5025,=,y=(1/2)^x,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2965,斜面,運動,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5083,log,log_2(3),1,1,0.00273224043715847,1,0.00273224043715847,1.0
2952,噴水,斜面,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2948,噴水,運動,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5113,1<log_2(3)<2,単調,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5114,2^2=4,単調,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5116,2^1=2,単調,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5123,1<log_2(3)<2,2^2=4,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5128,2^1=2,2^2=4,1,1,0.00273224043715847,1,0.00273224043715847,1.0
906,利用,電卓,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5133,丁寧,感覚,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5144,a^x÷a^y=a^(x-y),log_a(XY)=log_a(X)+log_a(Y),1,1,0.00273224043715847,1,0.00273224043715847,1.0
5148,(a^x)^y=a^(xy),a^x÷a^y=a^(x-y),1,1,0.00273224043715847,1,0.00273224043715847,1.0
5149,a^x×a^y=a^(x+y),a^x÷a^y=a^(x-y),1,1,0.00273224043715847,1,0.00273224043715847,1.0
5153,(a^x)^y=a^(xy),log_a(XY)=log_a(X)+log_a(Y),1,1,0.00273224043715847,1,0.00273224043715847,1.0
5154,a^x×a^y=a^(x+y),log_a(XY)=log_a(X)+log_a(Y),1,1,0.00273224043715847,1,0.00273224043715847,1.0
5163,(a^x)^y=a^(xy),a^x×a^y=a^(x+y),1,1,0.00273224043715847,1,0.00273224043715847,1.0
2924,制動距離,車,2,2,0.00546448087431694,2,0.00546448087431694,1.0
5221,x=a^y,y=log_a(x),1,1,0.00273224043715847,1,0.00273224043715847,1.0
2906,パラボラアンテナ,斜面,1,1,0.00273224043715847,1,0.00273224043715847,1.0
910,利用,能率,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4909,履修,科目,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3160,付け,速度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3147,付け,理由,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3157,付け,時速,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4731,原料,製品,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3156,付け,見当,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4733,利益,原料,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4734,原料,線形計画法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4736,A,原料,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4738,利益,製品,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4739,線形計画法,製品,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3149,付け,停止距離,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4741,A,製品,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3093,スピード,速度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4902,各,履修,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4746,利益,線形計画法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3090,スピード,時速,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4748,A,利益,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3089,スピード,見当,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4750,A,線形計画法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3082,スピード,停止距離,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4835,有理数,正の整数,3,3,0.00819672131147541,3,0.00819672131147541,1.0
3080,スピード,理由,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3075,スピード,付け,1,1,0.00273224043715847,1,0.00273224043715847,1.0
4900,各,科目,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5970,極大,極小,1,1,0.00273224043715847,1,0.00273224043715847,1.0
5369,デシベル,尺度,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3766,y=a(x-p)^2+q,帰納的,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1526,制約,適用,1,1,0.00273224043715847,1,0.00273224043715847,1.0
151,基礎,探究,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6440,正方形,箱,2,2,0.00546448087431694,2,0.00546448087431694,1.0
6439,形状,箱,2,2,0.00546448087431694,2,0.00546448087431694,1.0
6591,f(x)≧0,y=f(x),1,1,0.00273224043715847,1,0.00273224043715847,1.0
6436,容積,箱,2,2,0.00546448087431694,2,0.00546448087431694,1.0
157,基礎,生活,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6593,a≦x≦b,f(x)≧0,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1646,ak,k,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6597,S'(t)=f(t),f(x)≧0,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6598,S(t),a≦t≦b,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6600,S(t),y=f(x),1,1,0.00273224043715847,1,0.00273224043715847,1.0
6602,S(t),a≦x≦b,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1179,全体,連続,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2180,加熱,熱量,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1468,単純,理想,7,7,0.01912568306010929,7,0.01912568306010929,1.0
6199,微分法,積分法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6606,S'(t)=f(t),S(t),1,1,0.00273224043715847,1,0.00273224043715847,1.0
1868,x2,y2,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1426,未知,状況,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6610,a≦t≦b,a≦x≦b,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6614,S'(t)=f(t),a≦t≦b,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1386,S,S=πr^2,2,2,0.00546448087431694,2,0.00546448087431694,1.0
1354,l,周の長さ,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6622,a≦x≦b,y=f(x),1,1,0.00273224043715847,1,0.00273224043715847,1.0
1345,l=2πr,周の長さ,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6626,S'(t)=f(t),y=f(x),1,1,0.00273224043715847,1,0.00273224043715847,1.0
6209,微分法,無理関数,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6204,分数関数,無理関数,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6203,分数関数,微分法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6632,S'(t)=f(t),a≦x≦b,1,1,0.00273224043715847,1,0.00273224043715847,1.0
150,探究,生活,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1175,把握,連続,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1173,全体,把握,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6589,a≦t≦b,f(x)≧0,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1866,x1,x2,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1874,y1,y2,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1880,x1,y2,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1864,x2,y1,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1140,手段,整理,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1750,x-2y+6=0,y=(1/2)x+3,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1979,x=0,y座標,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6577,f(x)≧0,x=t,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1126,手段,記録,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1125,整理,記録,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6488,ふた,状,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6486,ふた,直方体,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6484,状,直方体,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6483,ふた,厚紙,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6481,厚紙,状,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6480,厚紙,直方体,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6578,S(t),x=t,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6579,a≦t≦b,x=t,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6581,x=t,y=f(x),1,1,0.00273224043715847,1,0.00273224043715847,1.0
6583,a≦x≦b,x=t,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6469,形状,正方形,2,2,0.00546448087431694,2,0.00546448087431694,1.0
6462,ふた,四隅,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6460,四隅,状,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6459,四隅,直方体,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6458,厚紙,四隅,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6587,S'(t)=f(t),x=t,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6449,容積,正方形,2,2,0.00546448087431694,2,0.00546448087431694,1.0
6448,容積,形状,2,2,0.00546448087431694,2,0.00546448087431694,1.0
6588,S(t),f(x)≧0,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6200,無理関数,積分法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6608,a≦t≦b,y=f(x),1,1,0.00273224043715847,1,0.00273224043715847,1.0
1872,x1,y1,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6,技能,知識,8,8,0.02185792349726776,8,0.02185792349726776,1.0
2368,内角,多角形,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2369,n,内角,1,1,0.00273224043715847,1,0.00273224043715847,1.0
2371,n角形,内角,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6665,図,左右対称,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6666,図,窓,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6667,左右対称,窓,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1336,l,l=2πr,1,1,0.00273224043715847,1,0.00273224043715847,1.0
1220,数学的表現,漸次,1,1,0.00273224043715847,1,0.00273224043715847,1.0
6197,分数関数,積分法,1,1,0.00273224043715847,1,0.00273224043715847,1.0
3,事項,数学的活動,8,8,0.02185792349726776,8,0.02185792349726776,1.0
3553,コンピュータ,情報機器,12,13,0.03551912568306011,12,0.03278688524590164,0.9230769230769231
5950,和,定数倍,4,5,0.01366120218579235,4,0.01092896174863388,0.8
5955,和,差,4,5,0.01366120218579235,4,0.01092896174863388,0.8
554,2倍,3倍,4,5,0.01366120218579235,4,0.01092896174863388,0.8
107,問題,解決,19,24,0.06557377049180328,19,0.05191256830601093,0.7916666666666666
2019,日常,社会,11,14,0.03825136612021858,11,0.030054644808743168,0.7857142857142857
4845,指数法則,正の整数,3,4,0.01092896174863388,3,0.00819672131147541,0.75
4838,指数法則,有理数,3,4,0.01092896174863388,3,0.00819672131147541,0.75
213,一方,他方,6,8,0.02185792349726776,6,0.01639344262295082,0.75
1728,ax+by+c=0,b≠0,3,4,0.01092896174863388,3,0.00819672131147541,0.75
23,判断,思考,8,11,0.030054644808743168,8,0.02185792349726776,0.7272727272727273
411,x,y,21,26,0.07103825136612021,24,0.06557377049180328,0.7241379310344828
3511,有用,認識,11,14,0.03825136612021858,13,0.03551912568306011,0.6875
548,1/2倍,量,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
534,1/3倍,量,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
5400,%,以下,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
5388,以下,体内残量,2,3,0.00819672131147541,2,0.00546448087431694,0.6666666666666666
727,一意的,直交,2,3,0.00819672131147541,2,0.00546448087431694,0.6666666666666666
735,O,一意的,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
732,O,数直線,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
637,xy=a,y=a/x,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
5074,2^x=3,実数,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
5403,50,以下,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
652,y/x=a,y=ax,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
2326,原因,工夫,2,2,0.00546448087431694,3,0.00819672131147541,0.6666666666666666
6254,傾き,接線,2,3,0.00819672131147541,2,0.00546448087431694,0.6666666666666666
724,数直線,直交,2,3,0.00819672131147541,2,0.00546448087431694,0.6666666666666666
2,反比例,比例,38,40,0.1092896174863388,58,0.15846994535519127,0.6333333333333333
3559,解決,過程,12,19,0.05191256830601093,12,0.03278688524590164,0.631578947368421
4044,不等式,領域,5,6,0.01639344262295082,7,0.01912568306010929,0.625
1225,適切,選択,3,5,0.01366120218579235,3,0.00819672131147541,0.6
2186,データ,一直線,3,4,0.01092896174863388,4,0.01092896174863388,0.6
5929,微分,積分,4,6,0.01639344262295082,5,0.01366120218579235,0.5714285714285714
1058,増加,減少,4,7,0.01912568306010929,4,0.01092896174863388,0.5714285714285714
4817,対数関数,指数関数,11,12,0.03278688524590164,19,0.05191256830601093,0.55
3569,社会,過程,8,11,0.030054644808743168,12,0.03278688524590164,0.5333333333333333
3213,理由,車,1,1,0.00273224043715847,2,0.00546448087431694,0.5
3852,ax^2+bx+c=0,二次方程式,1,1,0.00273224043715847,2,0.00546448087431694,0.5
3739,y=a(x-p)^2+q,形,1,1,0.00273224043715847,2,0.00546448087431694,0.5
5014,2^x,y=(1/2)^x,1,2,0.00546448087431694,1,0.00273224043715847,0.5
3733,x=p,形,1,1,0.00273224043715847,2,0.00546448087431694,0.5
3313,原因,食い違い,1,2,0.00546448087431694,1,0.00273224043715847,0.5
3732,対称軸,帰納的,1,2,0.00546448087431694,1,0.00273224043715847,0.5
3731,y=a(x-p)^2+q,対称軸,1,1,0.00273224043715847,2,0.00546448087431694,0.5
3724,x=p,対称軸,1,1,0.00273224043715847,2,0.00546448087431694,0.5
5005,=,底,1,1,0.00273224043715847,2,0.00546448087431694,0.5
3853,x座標,二次方程式,1,1,0.00273224043715847,2,0.00546448087431694,0.5
5016,2^x,=,1,2,0.00546448087431694,1,0.00273224043715847,0.5
5004,底,数値,2,2,0.00546448087431694,4,0.01092896174863388,0.5
3854,二次方程式,共有点,1,2,0.00546448087431694,1,0.00273224043715847,0.5
3691,変形,帰納的,1,2,0.00546448087431694,1,0.00273224043715847,0.5
5003,y=(1/2)^x,底,1,1,0.00273224043715847,2,0.00546448087431694,0.5
2974,制動距離,斜面,1,2,0.00546448087431694,1,0.00273224043715847,0.5
1255,教科,関連,1,1,0.00273224043715847,2,0.00546448087431694,0.5
2977,斜面,身近,1,1,0.00273224043715847,2,0.00546448087431694,0.5
2981,斜面,物,1,1,0.00273224043715847,2,0.00546448087431694,0.5
6629,a≦x≦b,区間,1,1,0.00273224043715847,2,0.00546448087431694,0.5
6580,x=a,x=t,1,2,0.00546448087431694,1,0.00273224043715847,0.5
